ID,Name,Type,Organization
42204,LIMITED LIABILITY COMPANY TRANSLINEINVEST,-0- ,RUSSIA-EO14024
42205,"OSSEIRAN, Ali",individual,SDGT
42206,SMART TRADING TRANSPORTATION INDUSTRY AND TRADE LIMITED COMPANY,-0- ,RUSSIA-EO14024
42207,HEADEY INVESTMENTS LIMITED,-0- ,RUSSIA-EO14024
42208,ALARA,vessel,RUSSIA-EO14024
42209,WALDAU INVESTMENTS LIMITED,-0- ,RUSSIA-EO14024
42210,IPSALA,vessel,RUSSIA-EO14024
42211,ALAYNE INVESTMENTS LIMITED,-0- ,RUSSIA-EO14024
42212,"FRANCISCO, Maricel Factura",individual,SDGT
42213,IRONHILL HOLDINGS LIMITED,-0- ,RUSSIA-EO14024
42214,ULA,vessel,RUSSIA-EO14024
42215,MASTERSKILL INVESTMENTS LIMITED,-0- ,RUSSIA-EO14024
42216,"SAAD, Fadi Abbas",individual,SDGT
42217,G AND S DIAMOND FZE,-0- ,SDGT
42236,IDIAMS DMCC,-0- ,SDGT
42237,"WEHBE, Mohamad",individual,SDGT
42238,OXFOCENTO PROPRIETARY LTD,-0- ,SDGT
42239,DIOTRIX PROPRIETARY LTD,-0- ,SDGT
42256,GAVIA TRADINGS PTY LTD,-0- ,SDGT
42257,HIGHRISE PROPERTY INVESTMENTS PTY LTD,-0- ,SDGT
42258,THULA UZWE TRADING,-0- ,SDGT
42276,ASSOCIATES OF PARTNERS SAL OFF-SHORE,-0- ,SDGT
42278,DEBBIYE 383 SAL,-0- ,SDGT
42279,ISMAIL GENERAL TRADING,-0- ,SDGT
42280,JOUD GENERAL TRADING,-0- ,SDGT
42296,TIA TRADING 2013 LTD OOD,-0- ,SDGT
42297,UNITED INVESTMENT GROUP SAL,-0- ,SDGT
42298,"SADER, Fadi",individual,SDGT
42300,FADICO H.K. LIMITED,-0- ,SDGT
42301,FADICO S A CC,-0- ,SDGT
42302,HOUSE OF ART LIMITED,-0- ,SDGT
42303,"KHOSHGHADAM, Mehdi",individual,NPWMD] [IFSR
42304,"EL RIZ, Daoud",individual,SDGT
42306,"MUSSE, Bashir Khalif",individual,SOMALIA
42307,"NASSER, Rim",individual,SDGT
42308,COLLECTING BEE SRL,-0- ,SDGT
42309,DIDA,-0- ,SDGT
42311,76 BENMORE GARDEN TRUST,-0- ,SDGT
42312,MEGA GEMS PTY LTD,-0- ,SDGT
42313,SITTI GENERAL TRADING LLC,-0- ,SOMALIA
42314,KISMAYO GENERAL TRADING LLC,-0- ,SOMALIA
42315,RED SEA TRANSIT & TRANSPORT SERVICE,-0- ,SOMALIA
42316,ROYAL SHIPPING AGENCY,-0- ,SOMALIA
42317,BUSHRA BACHIR SHIPPING AND LOGISTICS SERVICES L.L.C.,-0- ,SOMALIA
42318,"BARREH, Mariam",individual,SOMALIA
42319,AMVAJ NILGOUN BUSHEHR CO.,-0- ,NPWMD] [IFSR
42320,ARTTRONIX INTERNATIONAL HK LIMITED,-0- ,NPWMD] [IFSR
42321,ORIENTAL DYNASTY LIMITED,-0- ,SDGT
42322,WHITE STAR DMCC,-0- ,SDGT
42323,ARTUAL GALLERY,-0- ,SDGT
42325,BEST DIAMOND HOUSE DMCC,-0- ,SDGT
42326,JOTRIN ELECTRONICS LIMITED,-0- ,NPWMD] [IFSR
42327,BEXLEY WAY GENERAL TRADING L.L.C.,-0- ,SDGT
42328,"VOHOM TECHNOLOGY HK CO., LIMITED",-0- ,NPWMD] [IFSR
42331,PARK VENTURES SAL,-0- ,SDGT
42332,"NACHAR, Ali",individual,SDGT
42333,"NACHAR, Hussein Moussa",individual,SDGT
42334,AMANA DIAM DMCC,-0- ,SDGT
42335,HELICS GEMB,-0- ,SDGT
42336,"MURAD, Bassem",individual,SDGT
42337,MURAD EN SONS DIAMONDS,-0- ,SDGT
42338,MSD CAPITAL PTY LTD,-0- ,SDGT
42339,MSD DMCC,-0- ,SDGT
42340,MSD SPRL DIAMOND TRADING,-0- ,SDGT
42341,"GHADDAR, Ibrahim Fadel",individual,SDGT
42356,YINKE HK ELECTRONICS COMPANY LIMITED,-0- ,NPWMD] [IFSR
42396,"KHAWAJA, Mohamad",individual,SDGT
42416,UT IT NOVAYA INDUSTRIYA OOO,-0- ,RUSSIA-EO14024
42436,"LUQUIN RODRIGUEZ, Brayan Moises",individual,ILLICIT-DRUGS-EO14059
42437,"MAGNISERVIA, S.A. DE C.V.",-0- ,ILLICIT-DRUGS-EO14059
42439,"AKA INTEGRAL SERVICES, S. DE R.L. DE C.V.",-0- ,ILLICIT-DRUGS-EO14059
42440,"ENVIGH, S. DE R.L. DE C.V.",-0- ,ILLICIT-DRUGS-EO14059
42441,"SUNCAN MEXICO, S. DE R.L. DE C.V.",-0- ,ILLICIT-DRUGS-EO14059
42442,"TRADOS COMERCIO, S. DE R.L. DE C.V.",-0- ,ILLICIT-DRUGS-EO14059
42456,PASNA INTERNATIONAL GROUP SND. BHD,-0- ,NPWMD] [IFSR
42477,"SARI, Kubilay",individual,SDGT
42478,"ALSHEAK, Omar",individual,SDGT
42496,"WU, Huihui",individual,DPRK3
42497,"CHENG, Hung Man",individual,DPRK3
42498,"SIM, Hyon Sop",individual,NPWMD
42536,"ADINEHVAND, Salman",individual,IRAN-HR
42537,"ABSALAN, Parviz",individual,IRGC] [IRAN-HR
42538,"GOSHTASBI, Amanollah",individual,IRGC] [IRAN-HR
42556,"AGHAMIRI, Seyyed Mohammad Amin",individual,IRAN-TRA] [IRAN-EO13846
42576,"SEYEDOSHOHADA, Ahmad Khadem",individual,IRGC] [IRAN-HR
42596,"TABAREZ MARTINEZ, Franco",individual,ILLICIT-DRUGS-EO14059
42597,"SAYYARI, Mohammad Mehdi",individual,IRGC] [IFSR] [HOSTAGES-EO14078
42598,"MOHAGHEGHI, Mohammad Hassan",individual,IRGC] [IFSR] [HOSTAGES-EO14078
42599,"BAZGHANDI, Rouhollah",individual,IRGC] [IFSR] [HOSTAGES-EO14078
42600,ISLAMIC REVOLUTIONARY GUARD CORPS INTELLIGENCE ORGANIZATION,-0- ,HOSTAGES-EO14078
42616,"BAGAYOKO, Adama",individual,RUSSIA-EO14024
42617,"DIARRA, Alou Boi",individual,RUSSIA-EO14024
42618,"CAMARA, Sadio",individual,RUSSIA-EO14024
42676,TATBURNEFT LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
42677,PUBLIC JOINT STOCK COMPANY TYAZHPRESSMASH CONSULTING,-0- ,RUSSIA-EO14024
42696,"ANSARI, Mohammad Reza",individual,SDGT
42716,FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,-0- ,RUSSIA-EO14024
42717,FOREIGN INTELLIGENCE SERVICE OF THE RUSSIAN FEDERATION,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
42718,FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING,-0- ,RUSSIA-EO14024
42719,VYGON CONSULTING,-0- ,RUSSIA-EO14024
42720,FEDERAL STATE BUDGET EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SAINT PETERSBURG MINING UNIVERSITY,-0- ,RUSSIA-EO14024
42721,"LITVINENKO, Vladimir Stefanovich",individual,RUSSIA-EO14024
42722,STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION ALMETYEVSK STATE OIL INSTITUTE,-0- ,RUSSIA-EO14024
42723,THE FEDERAL STATE UNITARY ENTERPRISE V.A. KARGIN SCIENTIFIC RESEARCH INSTITUTE OF CHEMISTRY AND TECHNOLOGY OF POLYMERS WITH A PILOT PRODUCTION PLANT,-0- ,RUSSIA-EO14024
42724,"KOSTIOUK, Evgueni",individual,RUSSIA-EO14024
42725,INTER-TRANS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,-0- ,RUSSIA-EO14024
42726,"SWINIARSKI, Jacek Romuald",individual,RUSSIA-EO14024
42727,JSC NGT,-0- ,RUSSIA-EO14024
42728,BELMAGISTRALAVTOTRANS SPEDITIONS GMBH,-0- ,RUSSIA-EO14024
42729,KONEISTO INTERNATIONAL OY,-0- ,RUSSIA-EO14024
42730,"SAKULIN, Alexander",individual,RUSSIA-EO14024
42731,"DREMOVA, Evgenia",individual,RUSSIA-EO14024
42732,HI-TECH KONEISTO INTERNATIONAL OY,-0- ,RUSSIA-EO14024
42733,MASHOIL LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
42734,DULAC CAPITAL LTD,-0- ,RUSSIA-EO14024
42735,"SCHMUCKI, Anselm Oskar",individual,RUSSIA-EO14024
42736,URALMASH OIL AND GAS EQUIPMENT HOLDING LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
42738,"POURSAFI, Shahram",individual,SDGT
42739,EAST STAR INVESTMENTS LIMITED,-0- ,RUSSIA-EO14024
42740,SCHLOSS HOLDING OU,-0- ,RUSSIA-EO14024
42741,"BAZGHANDI, Rouhollah",individual,SDGT
42742,"SERAJ, Reza",individual,SDGT
42743,REY HAVACILIK ITHALAT IHRACAT SANAYI VE TICARET ANONIM SIRKETI,-0- ,SDGT
42744,RB HOLDING LIMITED,-0- ,RUSSIA-EO14024
42745,RB CONSULTING LIMITED,-0- ,RUSSIA-EO14024
42746,ROBARIN LTD,-0- ,RUSSIA-EO14024
42747,SALING DEVELOPMENT LP,-0- ,RUSSIA-EO14024
42748,OIL ENERDZHI LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
42756,"TROENDLE, Dirk",individual,RUSSIA-EO14024
42776,"SHENZHEN YASON GENERAL MACHINERY CO., LTD. NANCHANG BRANCH",-0- ,ILLICIT-DRUGS-EO14059
42796,MYANMA FOREIGN TRADE BANK,-0- ,BURMA-EO14014
42816,"AMINI, Hossein Hafez",individual,SDGT
42856,WELMART GROUP LP,-0- ,RUSSIA-EO14024
42857,KRAVERTON LP,-0- ,RUSSIA-EO14024
42858,LIMITED LIABILITY COMPANY NOVENKO RUSSLEND,-0- ,RUSSIA-EO14024
42859,WELMART GROUP LIMITED,-0- ,RUSSIA-EO14024
42860,WEALTHING HOLDING PTE LTD,-0- ,RUSSIA-EO14024
42861,KRAVERTON CONSTRUCTION AND DEVELOPMENT LIMITED,-0- ,RUSSIA-EO14024
42862,CRYPTOVENIENCE OU,-0- ,RUSSIA-EO14024
42863,CRYPTANET OU,-0- ,RUSSIA-EO14024
42864,OSTEC ENTERPRISE LTD,-0- ,RUSSIA-EO14024
42865,OSTEC-ST LTD,-0- ,RUSSIA-EO14024
42866,OSTEC-INTEGRA LTD,-0- ,RUSSIA-EO14024
42867,OSTEC-TEST LTD,-0- ,RUSSIA-EO14024
42868,OSTEC-EC LTD,-0- ,RUSSIA-EO14024
42869,OSTEC-ELECTRO LTD,-0- ,RUSSIA-EO14024
42870,OSTEC-ETC LTD,-0- ,RUSSIA-EO14024
42871,OSTEC-SMT LTD,-0- ,RUSSIA-EO14024
42872,RIIT LTD,-0- ,RUSSIA-EO14024
42873,"GARSHIN, Vadim Veniaminovich",individual,RUSSIA-EO14024
42874,"RAZORENOV, Aleksandr Gennadievich",individual,RUSSIA-EO14024
42875,OSTEC-ARTTOOL LTD,-0- ,RUSSIA-EO14024
42876,GEFESD LTD,-0- ,RUSSIA-EO14024
42877,LIMITED LIABILITY COMPANY BUSINESSPROMESTATE,-0- ,RUSSIA-EO14024
42896,"ZHEJIANG QINGJI IND. CO., LTD",-0- ,NPWMD] [IFSR
42897,"LI, Zeming",individual,NPWMD] [IFSR
42898,"SHEN, Weisheng",individual,NPWMD] [IFSR
42899,LINGOE PROCESS ENGINEERING LIMITED,-0- ,NPWMD] [IFSR
42900,BLUE CALM MARINE SERVICES COMPANY,-0- ,NPWMD] [IFSR
42916,"MEDINA GONZALEZ, Oscar Noe",individual,ILLICIT-DRUGS-EO14059
42937,"HONG KONG KE.DO INTERNATIONAL TRADE CO., LIMITED",-0- ,NPWMD] [IFSR
42938,"QINGDAO ZHONGRONGTONG TRADE DEVELOPMENT CO., LTD.",-0- ,NPWMD] [IFSR
42939,"WEI, Zunyi",individual,NPWMD] [IFSR
42940,"GONG, Jiao",individual,NPWMD] [IFSR
42941,"QIN, Xutong",individual,NPWMD] [IFSR
42942,"BEIJING SHINY NIGHTS TECHNOLOGY DEVELOPMENT CO., LTD",-0- ,NPWMD] [IFSR
42943,"HAGHIGHAT, Ghasem",individual,NPWMD] [IFSR
42944,"DAMGHANI, Davoud",individual,NPWMD] [IFSR
42956,"HUSSEIN, Ali Ahmed",individual,SDGT
42976,"BELL FERNANDEZ, Gilbert Hernan de Los Angeles",individual,ILLICIT-DRUGS-EO14059
42977,"VAN INGEN, Edwin Onno",individual,RUSSIA-EO14024
42978,RONIN MANAGEMENT B.V.,-0- ,RUSSIA-EO14024
42979,PRO RATA SOLUTIONS B.V.,-0- ,RUSSIA-EO14024
42980,DELTA TECHNICAL AND SCIENTIFIC INSTRUMENTS B.V.,-0- ,RUSSIA-EO14024
42981,LIMITED LIABILITY COMPANY TBS,-0- ,RUSSIA-EO14024
42982,"VINOGRADOVA, Natalya Yuryevna",individual,RUSSIA-EO14024
42983,"BUECHEL, Pascal Dominik",individual,RUSSIA-EO14024
42996,"TIMOSHIN, Andrey Vladimirovich",individual,RUSSIA-EO14024
42997,TRADE INITIATIVE ESTABLISHMENT,-0- ,RUSSIA-EO14024
42998,IGT INTERGESTIONS TRUST REG.,-0- ,RUSSIA-EO14024
42999,"LESTAFYE, Anton Yuryevich",individual,RUSSIA-EO14024
43016,"NYAMVUMBA, Andrew",individual,DRCONGO
43036,FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER VOCATIONAL EDUCATION GUBKIN RUSSIAN STATE UNIVERSITY OF OIL AND GAS,-0- ,RUSSIA-EO14024
43037,GAZPROMNEFT NOYABRSK OIL AND GAS GEOPHYSICS LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43038,SIBERIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOLOGY GEOPHYSICS AND MINERAL RAW MATERIAL JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43039,ALL RUSSIA PETROLEUM RESEARCH EXPLORATION INSTITUTE JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43040,ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF GEOPHYSICAL PROSPECTING JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43057,"KABADHE, Ahmed",individual,SDGT
43058,"AYUTO, Siyaat",individual,SDGT
43060,"DHEERE, Mumin",individual,SDGT
43061,"HIREY, Mohamed Abdullah",individual,SDGT
43062,"BURHAN, Macalin",individual,SDGT
43064,"CALI, Maxamed",individual,SDGT
43065,"XUUROOW, Hasaan Abshir",individual,SDGT
43067,"ROOBOW, Cabdi",individual,SDGT
43068,JOINT STOCK COMPANY EXPERIMENTAL DESIGN BUREAU NAMED AFTER A.S. YAKOVLEV,-0- ,RUSSIA-EO14024
43069,PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,-0- ,RUSSIA-EO14024
43070,LEADING PRODUCTION AND TECHNICAL ENTERPRISE GRANIT,-0- ,RUSSIA-EO14024
43071,KAZAN SYNTHETIC RUBBER PLANT JSC,-0- ,RUSSIA-EO14024
43072,SC TULA RUBBER TECHNICAL ARTICLES PLANT,-0- ,RUSSIA-EO14024
43073,LLC GROUP 99,-0- ,RUSSIA-EO14024
43074,FEDERAL STATE UNITARY ENTERPRISE S.V. LEBEDEV INSTITUTE OF SYNTHETIC RUBBER,-0- ,RUSSIA-EO14024
43076,"IBRAHIM, Aadan Yusuf Saciid",individual,SDGT
43077,"AADAN, Hassan Yariisow",individual,SDGT
43078,"AADAN, Siciid Abdullahi",individual,SDGT
43079,"MALAYLE, Shiek Aadan Abuukar",individual,SDGT
43080,"JISS, Aadan",individual,SDGT
43081,"GUHAAD, Cumar",individual,SDGT
43082,"SIIDOW, Maxamed",individual,SDGT
43083,HURIYA PRIVATE FZE LLE,-0- ,RUSSIA-EO14024
43084,"YARE, Cali",individual,SDGT
43085,"HANAFIN, John Desmond",individual,RUSSIA-EO14024
43086,HURIYA PRIVATE CYPRUS LTD,-0- ,RUSSIA-EO14024
43087,"GABAANE, Maxamed Dauud",individual,SDGT
43088,"MOHAMED, Mohamed Omar",individual,SDGT
43092,"DAOUD, Suleiman Cabdi",individual,SDGT
43093,AQUILA CAPITAL GROUP,-0- ,RUSSIA-EO14024
43094,"SERGEEVA, Yulia Aleksandrovna",individual,RUSSIA-EO14024
43095,"VELICHKO, Sergey Yevgenyevich",individual,RUSSIA-EO14024
43096,JOINT STOCK COMPANY POLIMETALL,-0- ,UKRAINE-EO13662] [RUSSIA-EO14024
43097,PUBLIC JOINT STOCK COMPANY POLYUS,-0- ,RUSSIA-EO14024
43098,JOINT STOCK COMPANY POLYUS KRASNOYARSK,-0- ,RUSSIA-EO14024
43099,JOINT STOCK COMPANY POLYUS ALDAN,-0- ,RUSSIA-EO14024
43100,LIMITED LIABILITY COMPANY POLYUS SERVICE,-0- ,RUSSIA-EO14024
43101,LIMITED LIABILITY COMPANY MANAGEMENT COMPANY POLYUS,-0- ,RUSSIA-EO14024
43102,TAGRAS BIZNESSERVIS LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43104,FORT KONSALTING LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43105,JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ASSOCIATION ANDROIDNAYA TEKHNIKA,-0- ,RUSSIA-EO14024
43106,LIMITED LIABILITY COMPANY TEKHNOPARK ROBOTOTEKHNIKA,-0- ,RUSSIA-EO14024
43107,LIMITED LIABILITY COMPANY RYBINSKAYA VERF,-0- ,RUSSIA-EO14024
43108,SPETSIAL ELECTRONIK OOO,-0- ,RUSSIA-EO14024
43109,OBSHCHESTVO S OGRANICHENNOI OTVENNOSTYU DOM KOMPONENTOV I OBORUDOVANIYA ELEKTRONSCHIK,-0- ,RUSSIA-EO14024
43110,"KRAVTSOV, Sergey Sergeevich",individual,RUSSIA-EO14024
43111,FEDERAL STATE UNITARY ENTERPRISE ATOMFLOT,-0- ,RUSSIA-EO14024
43112,FEDERAL STATE GOVERNMENTAL INSTITUTION 223 FLIGHT UNIT STATE AIRLINES OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,-0- ,RUSSIA-EO14024
43113,JOINT STOCK COMPANY THE 224TH FLIGHT UNIT STATE AIRLINES,-0- ,RUSSIA-EO14024
43114,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU GREND SI,-0- ,RUSSIA-EO14024
43115,NASIM BAHR KISH,-0- ,RUSSIA-EO14024
43116,JOINT STOCK COMPANY LOMO,-0- ,RUSSIA-EO14024
43117,LIMITED LIABILITY COMPANY CONDOR TRADING,-0- ,RUSSIA-EO14024
43118,CLOSED JOINT STOCK COMPANY LOMO LAZER,-0- ,RUSSIA-EO14024
43119,MANAGEMENT COMPANY NEVA JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43120,LIMITED LIABILITY COMPANY SBYTOVAYA ENERGETICHESKAYA KOMPANIYA,-0- ,RUSSIA-EO14024
43121,LIMITED LIABILITY COMPANY SCIENTIFIC-PRODUCTION FIRM RADIO-ELECTRONIC TECHNOLOGIES,-0- ,RUSSIA-EO14024
43122,METROVAGONMASH JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43123,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU MEZHDUNARODNYE TRANSPORTNYE USLUGI,-0- ,RUSSIA-EO14024
43124,ARCTIC ENERGY GROUP LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43125,SEVERNAYA ZVEZDA LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43126,STRELA LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43127,ARCTIC BULKER LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43128,AKVAMARIN LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43129,LIMITED LIABILITY COMPANY SMT-ILOGIC,-0- ,RUSSIA-EO14024
43130,NEW ARCTIC SHIPPING LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43131,RA-76592,aircraft,RUSSIA-EO14024
43132,DIREKTSIYA MORSKOI PORT INDIGA LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43133,RA-76638,aircraft,RUSSIA-EO14024
43134,LIMITED LIABILITY COMPANY DEVICE CONSULTING,-0- ,RUSSIA-EO14024
43135,RA-76669,aircraft,RUSSIA-EO14024
43136,RA-76686,aircraft,RUSSIA-EO14024
43137,PREOBRAZOVATEL MASH LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43138,UNIVERSALNY MORSKOI PORT INDIGA LIMITED LIABILITY COMPANY,-0- ,RUSSIA-EO14024
43139,LLC FORTA,-0- ,RUSSIA-EO14024
43140,RA-76713,aircraft,RUSSIA-EO14024
43141,RA-76719,aircraft,RUSSIA-EO14024
43142,RA-76738,aircraft,RUSSIA-EO14024
43143,RA-78750,aircraft,RUSSIA-EO14024
43144,BEIJING LUCHENG WEIYE TECHNOLOGY DEVELOPMENT COMPANY LIMITED,-0- ,RUSSIA-EO14024
43145,RA-85559,aircraft,RUSSIA-EO14024
43146,RA-85563,aircraft,RUSSIA-EO14024
43147,RA-85571,aircraft,RUSSIA-EO14024
43148,RA-78762,aircraft,RUSSIA-EO14024
43149,RA-85586,aircraft,RUSSIA-EO14024
43150,RA-85594,aircraft,RUSSIA-EO14024
43151,RA-82038,aircraft,RUSSIA-EO14024
43152,RA-78776,aircraft,RUSSIA-EO14024
43153,RA-85605,aircraft,RUSSIA-EO14024
43154,RA-78789,aircraft,RUSSIA-EO14024
43155,RA-85686,aircraft,RUSSIA-EO14024
43156,RA-86495,aircraft,RUSSIA-EO14024
43157,RA-86496,aircraft,RUSSIA-EO14024
43158,RA-78794,aircraft,RUSSIA-EO14024
43159,RA-86539,aircraft,RUSSIA-EO14024
43160,RA-82039,aircraft,RUSSIA-EO14024
43161,RA-82040,aircraft,RUSSIA-EO14024
43162,RF-82041,aircraft,RUSSIA-EO14024
43163,RA-86555,aircraft,RUSSIA-EO14024
43164,RA-86561,aircraft,RUSSIA-EO14024
43165,RA-78796,aircraft,RUSSIA-EO14024
43166,RF-78764,aircraft,RUSSIA-EO14024
43167,RA-78816,aircraft,RUSSIA-EO14024
43168,RA-86572,aircraft,RUSSIA-EO14024
43169,RF-78797,aircraft,RUSSIA-EO14024
43170,RA-78817,aircraft,RUSSIA-EO14024
43171,RA-86906,aircraft,RUSSIA-EO14024
43172,RA-78846,aircraft,RUSSIA-EO14024
43173,THE ENERGY RESEARCH INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES,-0- ,RUSSIA-EO14024
43174,RA-75478,aircraft,RUSSIA-EO14024
43175,INSTITUTE OF PETROLEUM CHEMISTRY SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES,-0- ,RUSSIA-EO14024
43176,RA-78818,aircraft,RUSSIA-EO14024
43177,RA-82010,aircraft,RUSSIA-EO14024
43178,RA-78831,aircraft,RUSSIA-EO14024
43179,RF-78815,aircraft,RUSSIA-EO14024
43180,RA-75496,aircraft,RUSSIA-EO14024
43181,RA-78835,aircraft,RUSSIA-EO14024
43182,RA-75499,aircraft,RUSSIA-EO14024
43183,RF-78834,aircraft,RUSSIA-EO14024
43184,RA-82012,aircraft,RUSSIA-EO14024
43185,RA-75676,aircraft,RUSSIA-EO14024
43186,RA-78842,aircraft,RUSSIA-EO14024
43187,RF-78838,aircraft,RUSSIA-EO14024
43188,RA-95951,aircraft,RUSSIA-EO14024
43189,RA-82013,aircraft,RUSSIA-EO14024
43190,RA-78844,aircraft,RUSSIA-EO14024
43191,RF-82032,aircraft,RUSSIA-EO14024
43192,RA-82014,aircraft,RUSSIA-EO14024
43193,RA-78845,aircraft,RUSSIA-EO14024
43194,RA-82021,aircraft,RUSSIA-EO14024
43195,BEIJING XINGHUA HENGCHENG TECHNOLOGY DEVELOPMENT COMPANY LIMITED,-0- ,RUSSIA-EO14024
43196,RUSATOM ADDITIVE TECHNOLOGIES,-0- ,RUSSIA-EO14024
43197,RA-82023,aircraft,RUSSIA-EO14024
43198,"BRYCHEVA, Larisa Igorevna",individual,RUSSIA-EO14024
43199,RA-82028,aircraft,RUSSIA-EO14024
43200,RA-85041,aircraft,RUSSIA-EO14024
43202,RA-65690,aircraft,RUSSIA-EO14024
43203,RA-85042,aircraft,RUSSIA-EO14024
43204,RA-65986,aircraft,RUSSIA-EO14024
43205,RA-82030,aircraft,RUSSIA-EO14024
43206,RA-65989,aircraft,RUSSIA-EO14024
43207,RA-65996,aircraft,RUSSIA-EO14024
43208,RA-82036,aircraft,RUSSIA-EO14024
43209,RA-72963,aircraft,RUSSIA-EO14024
43210,RA-85155,aircraft,RUSSIA-EO14024
43211,RA-78830,aircraft,RUSSIA-EO14024
43212,RA-85360,aircraft,RUSSIA-EO14024
43213,RA-78840,aircraft,RUSSIA-EO14024
43214,RA-85426,aircraft,RUSSIA-EO14024
43215,RA-78847,aircraft,RUSSIA-EO14024
43216,RA-85446,aircraft,RUSSIA-EO14024
43217,RA-78850,aircraft,RUSSIA-EO14024
43218,RA-85534,aircraft,RUSSIA-EO14024
43219,RA-85554,aircraft,RUSSIA-EO14024
43220,RA-85555,aircraft,RUSSIA-EO14024
43221,HANLEY LIMITED,-0- ,RUSSIA-EO14024
43222,"FAZLEEVA, Leyla Rinatovna",individual,RUSSIA-EO14024
43223,LIMITED LIABILITY COMPANY VOSKHOD MANAGEMENT COMPANY,-0- ,RUSSIA-EO14024
43225,CLOSED JOINT STOCK COMPANY TEKHKRIM,-0- ,RUSSIA-EO14024
43226,"SARKISOV, Ruslan Eduardovich",individual,RUSSIA-EO14024
43228,LIMITED LIABILITY COMPANY VOSKHOD DIGITAL,-0- ,RUSSIA-EO14024
43229,"SADYKOV, Rinat Nailyevich",individual,RUSSIA-EO14024
43232,"MISHONOVA, Kseniya Vladimirovna",individual,RUSSIA-EO14024
43233,A.E. NUDELMAN PRECISION ENGINEERING DESIGN BUREAU JOINT STOCK COMPANY,-0- ,RUSSIA-EO14024
43234,"ABRAMCHENKO, Viktoriya Valeriyevna",individual,RUSSIA-EO14024
43235,"LEVITIN, Igor Yevgenyevich",individual,RUSSIA-EO14024
43236,"SHALKOV, Dmitriy Vladislavovich",individual,RUSSIA-EO14024
43237,TORGOVYI DOM PROMELECTRONIKA OOO,-0- ,RUSSIA-EO14024
43238,LIMITED LIABILITY COMPANY ALTERNATIVA,-0- ,RUSSIA-EO14024
43239,"VOSTOKOV, Aleksei Aleksandrovich",individual,RUSSIA-EO14024
43240,"POLIN, Vladimir Anatolevich",individual,RUSSIA-EO14024
43241,"GRACHEV, Pavel Sergeyevich",individual,RUSSIA-EO14024
43242,LIMITED LIABILITY COMPANY GLOBALVOENTREYDING LTD,-0- ,RUSSIA-EO14024
43243,"KESAEV, Igor Albertovich",individual,RUSSIA-EO14024
43244,LIMITED LIABILITY COMPANY MERKURIY SERVISEZ,-0- ,RUSSIA-EO14024
43245,LIMITED LIABILITY COMPANY FEMILI OFIS,-0- ,RUSSIA-EO14024
43246,LIMITED LIABILITY COMPANY FO-MENEDZHMENT,-0- ,RUSSIA-EO14024
